Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,random40,-0.19640806528135604,-0.8518768290324928,0.7798507462686567,1.0,1.0,18/98,16.28%,ABCB9;FGF10;HTR5A-AS1;LINC02523;BMX;RPL21P136;TM6SF1;HCK;FLJ38576;CR2;LINC01257;GJE1;RNU6-1127P;STMN4;SERPINA9;GCHFR;RNF207-AS1;HOXA11
prerank,random138,-0.20038236775784285,-0.8506062447687691,0.7515299877600979,1.0,1.0,39/98,37.58%,SLC27A3;FBXL8;TMEM273;LY96;SLC35G5;RNU6-1127P;RN7SKP125;NPM1P10;EPAS1;HORMAD1;LY6H;RPL21P119;CEP250;CXCR4;LINC02080;PDE4DIPP3;RNA5SP162;RNU1-65P;RPS4XP23;OR2M3;RNU6-944P;PPM1B-DT;ABCG5;DDIT4;MYEOV;ADAMTSL3;CADM3;TSSK1B;CELA2A;NETO1;GOLPH3L;MACROD2;OR7E155P;GCLC;CACNA1C-AS1;LINC02265;ARL4AP4;RN7SL200P;KRT8P12
prerank,random859,-0.1956082137679053,-0.8505757933258402,0.7313054499366286,1.0,1.0,32/98,29.58%,ADRB1;SULT1A2;TNS2-AS1;ADAMTS14;MIATNB;TLR3;RPS20P2;CAMTA1-IT1;AMER3;RHCG;LPCAT2BP;C1DP2;TMEM134;GGCTP2;LINC01931;ANO7;ETFBKMT;AQP8;PCDH20;RNU6-1283P;OR8K5;LINC01744;RNU6-820P;SNORA48B;HTR1F;BATF2;LINC01118;LINC00211;PODXL;LINC02458;SASH1;PDLIM2
prerank,random985,-0.19845503102571793,-0.8505200067900386,0.7481296758104738,1.0,1.0,27/98,27.33%,CALCOCO1;GPCPD1;NAALADL1;FHL5;NMNAT3;PTGES2-AS1;SH3TC2;SELL;EPIST;LINC02200;APOBR;WRNIP1;PCDHB16;MYOM2;KCNK9;AUTS2;NXT1P1;OR11H5P;SNORD115-31;CDRT15P14;LINC01233;U6;PDPR;ZSWIM5P3;UST-AS1;PBXIP1;DSCR9
prerank,random943,-0.19811478144148345,-0.85044787159634,0.7579462102689487,0.9996186370947167,1.0,32/98,28.93%,POLR2J2;LINC02256;TM4SF4;FGR;SYNM;SIGLEC9;LINC02999;CLK2P1;MYH3;FUNDC2P1;TTC30A;TVP23BP1;OLFM1;A2M-AS1;ZBTB47;MHENCR;OR5AH1P;TPPP2;ZNF99;MYT1;HMGB1P27;MTND4P21;MIR4472-2;SNORD114-12;LINC00051;ZNF22-AS1;AVPI1;DUTP1;RABAC1;PIANP;MIR6817;SLC27A4
prerank,random570,0.16507846244847105,0.8501842955019765,0.8431372549019608,1.0,1.0,28/98,19.99%,ARSB;MKRN8P;NIPAL1;NKPD1;AURKB;KRTAP4-4;PPIAP90;MAPKAPK5;CLDN6;RNU6-277P;SCN11A;SUOX;C2orf49-DT;UBE2CP4;LINC01924;AURKA;PRDM5;LINC02112;KIF1C;H1-9P;FCHO2-DT;TMTC3;PSMC2P1;5S_rRNA;NOTCH2NLA;TIMM17B;MIR1207;ATP6V1G1P4
prerank,random585,-0.19720614846417117,-0.8499478699973692,0.7383863080684596,0.9991505543807597,1.0,32/98,31.75%,ZMYND12;UPK1A-AS1;ACSS1;ANKFN1;FMO1;MMEL1;MED28P8;CD1D;PCNAP1;PGK1P1;C1orf185;SLC3A1;MIR4511;GLRX5P3;SIGLEC8;PLVAP;MTMR3;CFAP52;LINC01588;KRT17P1;IGLV5-45;RPS12P18;FRG2DP;BOLA2P1;MYO1B-AS1;SMCO2;CHST7;VMO1;CFAP299;PIK3IP1-DT;NXF3;CCNO-DT
prerank,random450,-0.19800507383104068,-0.8497004176031296,0.7509293680297398,0.9981417969211541,1.0,15/98,12.03%,CLDN14-AS1;RPS4XP4;LINC01119;CD8B;VAMP2;RN7SL508P;STXBP1;LRRC74A;HNRNPCP7;ZNF10;TSPAN5-DT;MATN3;RPSAP25;RNU6-876P;ZNF132
prerank,random973,0.16532045143866606,0.8495603906600854,0.8186813186813187,1.0,1.0,40/98,33.09%,TACC2;HSP90AA1;KRT18P50;CKAP2LP1;NDFIP2-AS1;PKMYT1;TPM3;MIR3659;ZSCAN12P1;MIR103A2;MDN1;GGN;LINC02198;TRIM51;NOP9;ZNF793-AS1;MRPS21;DLGAP1-AS2;DIO1;IQCM;BTF3P7;PPP2R3B;TAF13;RPL13;SUB1;GRPEL2P1;SLC10A2;TYMSP2;LINC01824;RNY3;OR6K5P;ANAPC7;CPSF2;ANKRD20A9P;RN7SL419P;H2AC7;PIAS4;ECSIT;NPIPB4;ZNF85
prerank,random566,-0.19774755335551578,-0.8492825995287655,0.7377049180327869,0.9975373756772906,1.0,28/98,26.44%,ABCC11;LINC01498;SEPTIN5;NFIB;RPL27AP8;WASH9P;HSPA7;ACSM5;CASQ2;VWA3A;CEBPE;HSDL1;HNRNPA1P58;SPTA1;CHST13;RASL10A;MPP2;GTSE1-DT;LRP5L;CFAP61;RPL17P45;OR52J1P;LINC02416;MTCYBP22;OR5AO1P;MTND1P2;FRMPD3-AS1;BAAT
prerank,random804,-0.1965435220049526,-0.8491571057375181,0.7594627594627594,0.9962066534151318,1.0,23/98,23.60%,TCAM1P;PCP4L1;TECPR1;LDB2;CD48;ANAPC16;SLC35F3;ADARB2-AS1;IFI30;ASPDH;CAMKK1;GUK1;PARP16;SMAD9-IT1;CRYBB2;GDA;RPL32P2;RPL3P12;CLCA4;F9;MIR4667;HLA-S;KRT84
prerank,random470,-0.1966077200931303,-0.848522078987892,0.7397260273972602,0.9960712407022991,1.0,15/98,12.71%,MOB2;MRGPRF;LINC03047;ITPR1;RNY3P8;CD40;ARHGAP6;ACTN4P1;FAM66B;PRSS30P;CNDP1;PRELID3BP11;RNU6-888P;OTOS;LINC02285
prerank,random288,-0.19659445443412696,-0.8484784398682315,0.7584480600750939,0.9945747865365054,1.0,13/98,10.20%,NEBL-AS1;BRINP3-DT;SLC11A1;HLA-V;TRIM7;PID1;SELENOM;KANK2;RPS23P6;LINC02916;ST8SIA4;LINC00892;PGLS-DT
prerank,random937,0.1662942556402478,0.8482215017526558,0.8157894736842105,0.9991710171865518,1.0,18/98,13.49%,PFN2-AS1;LINC02150;KRT18P65;NPB;STMN1P1;ANKRD11P2;STK38;SLC7A6;B4GALT6;FUBP1;GNB2;EDARADD;BHLHE23;LIG1;LINC01905;EMC1;MYOT;ACTBP14
prerank,random652,-0.1985028244550084,-0.8478631858755044,0.7670886075949367,0.9944457419141554,1.0,27/98,24.37%,PDE7B;RIMKLA;TRBV7-7;CD300LG;SPATA31D5P;ADGRF5;FUNDC2P1;DLGAP1-AS3;RHEBL1;MIR4530;ICA1;C6orf136;MYBPH;MIR210;FAM117B;LINC02836;EPHA10;LINC02457;PP7080;LRIT1;RNY1P7;SPPL2C;RORA-AS2;SNORD114-1;LINC01233;RNA5SP101;MTND6P19
prerank,random362,-0.19761608421631494,-0.846826431011995,0.7607843137254902,0.9952272846299427,1.0,15/98,13.09%,TUBB4A;ARHGAP19-SLIT1;PDE2A-AS2;DDX11L2;CIART;EPHX1;PALMD;GSTM3;GPR85;NT5C1A;SILC1;LINC00672;RPSAP2;PRAL;PLA2G5
prerank,random632,-0.19659035402566144,-0.8466806557615197,0.7447852760736197,0.9939617314609399,1.0,38/98,32.48%,SIGLEC9;HLA-H;PLEKHG5;MT1G;LINC00607;RUNDC3B;ACVR1C;MRGPRX1;KCNC1;C1orf127;CCDC85A;CD300LD;MPZL2;ETFBKMT;GUSBP5;WDR72;SLC15A3;CTSA;ADRB3;LINC02430;CEND1P1;SOD1P1;FAM8A2P;PRAMEF27;RNU6-470P;OR10J7P;RNF126P1;EXOC5P1;CADM3;TEX11;LINC02768;LIN7A;TBC1D12;SGK3;HMGB1P37;MRGPRE;LINC01825;CACNB2
prerank,random732,0.1646506878724078,0.8463696486777463,0.8277511961722488,0.9974055993049175,1.0,18/98,15.53%,CATSPERG;HDAC2-AS2;OPN3;KCNV2;SMIM15P1;PRKDC;GAS1RR;ZNF714;G2E3-AS1;RBBP6;LINC01049;RNU7-107P;DDX53;GOLGA6B;TOX-DT;CNTN3;FBXW8;TMEM92-AS1
prerank,random586,-0.19674116650458634,-0.8457272470512835,0.7559449311639549,0.9946452602958661,1.0,15/98,12.25%,NPRL2;NELL1;ESAM;SDAD1P1;ZDHHC11B;LTBP4;MIR4253;ANKZF1;GSDMD;MIR140;MT-TP;NAMPT;BMP15;CREBRF;TRBV10-3
prerank,random414,-0.19691796343928558,-0.8446652871682238,0.7693266832917706,0.9955693161857793,1.0,33/98,30.48%,SERINC1;TNFRSF1B;MIR3667HG;GPAT2;PKN1;GOLGA8R;GIMAP8;LRRC75B;DCHS1;GRM6;NACAP7;LINC01100;MT-ND4;RN7SL452P;MTCO1P25;LEPR;CTNNA2;ZNF565;UBXN10;DUX4L26;NBPF4;PNLIPP1;CYCSP22;AGBL4-IT1;HMGB1P42;ARHGEF4;CALHM1;LINC01173;PPP1R14C;FADS3;ZNF705EP;RPS15AP36;CHCHD2P2
prerank,random80,-0.19699334823036604,-0.8426627877491172,0.7493917274939172,0.9985397235910514,1.0,26/98,23.64%,YPEL3;CDIPTOSP;PPIAP77;PDE9A-AS1;KCNIP2-AS1;APOD;SOX2-OT;HMGN2P24;TTC16;SLC25A15P5;TBC1D2B;FAM225A;FSTL5;CAMK2B;RSPH1;LY86-AS1;MAN2C1;CEP250;BRINP2;CDRT15P9;LINC02687;DNAAF4;CCNQP2;RNU7-174P;UQCRBP2;BSPH1
prerank,random822,-0.19586461523401472,-0.8425900880964109,0.7825,0.9971032331584584,1.0,26/98,26.59%,LINC02192;A4GALT;CBX1P4;ACAT1;ODF3L2;ASS1P11;IL12A;AMIGO2;IFITM2;CMTM8;MIR3147HG;CLECL1P;HAUS1P1;MIR191;KLHDC1;SNORD115-42;MIR4667;RNU6-392P;RN7SL495P;DSCAM-AS1;IFNA6;OR10T1P;STK39;HLCS-AS1;SNORA14B;RNF126P1
prerank,random316,-0.1958747849117099,-0.8420150587346485,0.7596034696406444,0.9968337755021278,1.0,17/98,15.20%,LINC01099;DUSP26;ATP10A;PLAAT4;NRROS;EEF1A1P28;CNTNAP3B;LANCL3;HLX-AS1;DPP4-DT;NDUFA5P4;RN7SL357P;H2BP6;HBB;KRT73;MSX2P1;FRMPD1
prerank,random523,-0.19600512843318102,-0.8411736777296621,0.7518518518518519,0.9970799061361284,1.0,27/98,25.48%,LAMA3;PXDNL;JAG2;VIP;MT1F;GOLGA8N;NMNAT3;CEP192-DT;HERC2P9;TMIGD2;OR52E2;ZNF688;TMEM240;FMNL1-DT;GSDMA;MAB21L2;DYNLT2;CALY;LINC02269;DLGAP1-AS5;ANKRD19P;TBC1D3H;IGKV1-6;LINC02855;DOC2GP;STBD1;DRD2
prerank,random722,-0.19649562392111367,-0.8410459752926415,0.7652811735941321,0.995760921322351,1.0,27/98,26.75%,FBXL9P;DENND3;TLE5;TM4SF1-AS1;PTPRN2;SMIM10;LINC01684;CORO1A;MAST3;LINC01532;KRT72;LHX2-AS1;OR1X1P;SLC22A8;ITGB2-AS1;LINC02453;LINC02269;RAD1P2;RPL23AP94;OR1N1;MIR548XHG;QRSL1P2;RNU6-1049P;IGKV1OR22-1;SLC39A13;SPECC1P2;BNIP3P9
prerank,random598,-0.19531457414145148,-0.8403756605241234,0.7531017369727047,0.9957127163122435,1.0,27/98,25.61%,EFHD2-AS1;MISP3;DPPA2P4;ESAM-AS1;IFI27L2;PRR34-AS1;IGLV8-61;ADAMTS4;LINC03034;LAPTM5;GRM1;RPS29P17;FAM133GP;PLCH2;PPP1R32;POU1F1;FLVCR1-DT;SUN5;RNU7-106P;PDE4DIPP8;RPL31P59;OR2T6;OR8A3P;TRIM60;KNOP1P3;WIPF3;PDE5A
prerank,random901,-0.1946208829468251,-0.839980477741098,0.7555555555555555,0.995063804472403,1.0,21/98,19.90%,ROBO3;TMEM8B;LINC00269;GHDC;TOMM40P1;PRSS3;RPE65;ZNF812P;ADAM33;SNORD112;OR9Q1;AP1B1P1;UGT2A3;DCLK3;IGHA1;KCNC2;TMEM88;CLEC4M;UBOX5;PMS2CL;P2RY12
prerank,random3,-0.19416936422108602,-0.8386436838145306,0.7584905660377359,0.9964933019059853,1.0,24/98,22.48%,RNU6-680P;C19orf67;LINC01607;SMC2-DT;ANXA2R;ACKR1;PPP1R13B;GFRA2;HMGN2P22;CYP4F22;MICOS10-DT;TLL2;TEX36;CAMK2B;NT5M;KCTD7;CASKIN2;LIX1;CELF4;RNU6-1313P;LRRC10B;FAM9B;RPA3P1;RN7SL555P
prerank,random464,0.16313540037671095,0.8385591491820471,0.8382352941176471,1.0,1.0,20/98,17.11%,LAMB4;PLEKHG4B;SEC63P2;OR52D1;IDI1;NBPF8;FCAMR;PRAMEF12;KPNB1;KLF2P4;EAF1;CERS6-AS1;LRRC72;PIGN;HMGA1P5;RN7SL797P;MRPL50P1;ADAMTSL1;EIF2AK4;FAM170A
prerank,random461,0.1610671686737003,0.8385120742323903,0.8742857142857143,1.0,1.0,28/98,23.91%,DYNLL2-DT;H3-4;CCDC144CP;EFCAB15P;SETMAR;CDH7;GPC5-AS2;NUTM2A-AS1;ZRANB3;AGPAT1;MACROH2A2;TUBG1;VN1R13P;FAT1;SERBP1;NPLOC4;ZNF28;MIR151A;LINC01091;INTS14;RN7SL625P;MUTYH;GOLGA2;RPL6P27;MXD3;RNU7-143P;MECR;MAD2L2
prerank,random318,-0.19602737653166935,-0.8384546792810047,0.7733333333333333,0.9953586658149204,1.0,28/98,27.06%,NXPH3;ODAD3;LINC01412;SLC4A1;NTRK3;SLC16A11;ZFYVE28;RPL15P4;CALHM2;LRRK2-DT;GRB10;PFKFB3;MAGI2-AS2;IL5RA;S100A11P1;OR2A20P;CKB;BSND;GNRHR;CYP4F24P;CFAP61;RPL36P11;LINC02066;OR4P4;MIR4439;TECRP1;TAOK2;ABHD10
prerank,random689,-0.194678128336759,-0.8384501662160289,0.7739130434782608,0.9937883507172762,1.0,30/98,30.52%,NLRP1;MKX;PALD1;PIAS3;PYCARD;CHCHD2P6;HLA-DMB;MMEL1;RNU6ATAC39P;ZFYVE9P1;HLA-DQB2;BHLHA9;CEND1;SSTR5-AS1;SPTA1;IFITM3P7;TNFRSF25;LINC02547;LIN37;OR5B19P;LINC01643;RN7SL69P;BNIP3P23;ISCU;RPS10P2;STC2;ANKRD34B;WDR11-DT;FIGLA;LINC00674
prerank,random363,-0.1932980097060714,-0.8364242219162322,0.7619647355163728,0.996791338353624,1.0,31/98,31.99%,STARD3;RAET1G;KCNJ8;IGKV3-11;CRIP2;RYR3-DT;RNU6-595P;C3orf86P;ST6GALNAC3;RNU6-799P;ATP5MGP6;EEF1GP8;FYB1;MS4A8;DUXAP2;SPPL2C;MIR9-1;PRPH;NEK2-DT;NRP1;TRAV8-2;AP3S1;KCNK13;AMY2A;SIRPD;LINC01780;LINC02863;RNPEPL1;KCNC4-DT;BCKDK;SLC25A51P4
prerank,random910,-0.19503539300110717,-0.8350641019747125,0.7702702702702703,0.998397635646279,1.0,26/98,26.70%,CXCR1;GNGT2;CSRP2;LINC02287;CCDC3;CD300E;KCNE3;GIMAP5;SYCP2;LINC03031;OTULIN-DT;MIR6813;NOP56P1;CTDSPL2P1;FOXO6-AS1;MAGEB4;PTPRT-DT;PTTG2;RAB28P5;TRAM2-AS1;MEMO1P4;LINC01744;IGLV4-60;LINC00836;RPL12P30;NUP93-DT
prerank,random404,-0.19399099105566947,-0.8350182720686167,0.7626903553299492,0.9969177208485881,1.0,32/98,30.43%,TMEM263-DT;C5AR1;C22orf42;BEST1;RNU6-1082P;PLLPP1;CTSH;ZSCAN18;PEX11A;DSTNP2;TCEANC;TRAJ31;SNORD114-3;C20orf204;CIR1;MALT1-AS1;SCX;MIR526A1;RNA5SP325;SERPINA7P1;UBE2FP2;TBC1D3JP;GRM5P1;ZNF224;STC2;CYMP;MXRA7;PMS2P5;MYG1-AS1;RN7SL269P;OR7A15P;PDCD4-AS1
prerank,random613,-0.19605509608100033,-0.8349544022308333,0.7617896009673518,0.9954791158633188,1.0,27/98,26.68%,NAGS;SLC30A10;LINC01280;IQSEC3-AS1;PTPRN2;PRR34-AS1;ZNF350;TSPO;TFAP2D;CMTM8;KCNQ5-AS1;MIR4420;HNRNPA1P9;RN7SL233P;PKIA;FAM181A;TBC1D3H;KRTAP8-2P;IGLC7;MIR3154;LINC02171;LINC01069;DENND10P1;RNU6-554P;RNU6-786P;RN7SL250P;TACR2
prerank,random39,-0.19249670635492766,-0.8334479819952632,0.804583835946924,0.997126018000685,1.0,26/98,24.04%,RAB37;DRAIC;H3C9P;IGHV1-18;TLE2;GPR160;CNN2P8;RPL18P13;OR7E43P;PDE4DIPP10;LINC00689;NPIPA5;SIGLEC12;RPL41P2;LINC00951;FAM163B;TUNAR;GNRHR;CCR1;ATP2B3;LINC00399;EFHD2;LINC01729;MTND2P16;PGBD4P2;UGT2B17
prerank,random150,0.16403152637777926,0.8327504637241459,0.8406593406593407,1.0,1.0,36/98,27.51%,BNIP3P27;IQCE;TIGD5;ASPM;LINC00928;SMILR;PRKXP1;NAIPP4;MIR4319;SEPTIN9;TMEM78;RNU2-15P;LINC02112;SUGP2;RNU6-838P;PIGFP2;RBMXP2;ARL11;THOC7;NINL;TMSB15B;AKAP13;ZMIZ2;GTF2F1;NBEAL2;CACTIN;ZBTB12;GLUD2;LINC02119;RPSAP4;SPRYD4;UGT1A7;RPS17P17;IMP3P1;MIR548O2;RNA5SP339
prerank,random576,-0.1924376531906009,-0.8327189011945431,0.7937106918238994,0.9971542409992761,1.0,15/98,12.33%,CLDN14-AS1;ST6GALNAC4;VEGFC;PIK3R5;RAET1G;ZNF726;GSTM2;TNS2-AS1;GET1;SLC16A2;CAMTA1-IT1;TARDBPP4;TRBV5-1;OOSP1P2;SUB1P4
prerank,random294,0.16335550170141588,0.8327078907496278,0.8904761904761904,1.0,1.0,19/98,14.47%,AKT1;BFSP2-AS1;RSKR;TBCA;LINC02919;ACOT7;ZNF827;CNN2P1;HOXB1;BID;SUPT16HP1;MTND2P12;H2BC12L;GPX1;ATP5MF;FBXO46;SLC9A3R1;SRP14-DT;MKRN5P
prerank,random888,-0.19546138232824373,-0.8307711105446375,0.7686658506731946,0.9999286305520565,1.0,29/98,29.42%,THEMIS;ACTR1B;CHST2;ADRA2A;ZNF726;EDN3;APOL1;MGAM;PDK4;CASKIN1;DAZAP2;LINC02447;ZNF80;KCNK10;ZRANB2-DT;STX1A;MIR544B;ME3;NAPSA;AUTS2;HNRNPDLP4;RNU6-311P;TRMT1P1;PLB1;GLRX;PAICSP1;TXNDC11;HAP1;WDR5-DT
prerank,random712,-0.1931993501108585,-0.8304353942625846,0.7870257037943696,0.9990848266678848,1.0,13/98,9.12%,BRINP3-DT;TMC1;H2BW1;FCGR3B;GRAPL;TECPR1;GCSIR;PTPRN2-AS1;PTGDS;KLF3-AS1;CEACAM21;ADGRE5;PDK4-AS1
prerank,random814,-0.19267072242135036,-0.8302402234660694,0.7806060606060606,0.9979212142729117,1.0,37/98,32.57%,DPM3;PREX1;PLCL2;IL6R;IL10RB-DT;H3P39;TMEM37;SOX1;LINC01270;TMEM121;LINC03010;LINC01939;ZFP2;CICP23;AMH;PDE8A;LINC00421;RNU6-492P;LIPT1P1;ELOCP29;FAM90A12P;ZNF224;RFPL4A;NDUFB7;FLYWCH1;ATP8A1-DT;C17orf107;ADAMDEC1;DDX18P5;ATP7A;COX7B;NDUFA13;PIK3IP1-DT;EFCAB5;GLDN;MTERF2;ARHGAP40
prerank,random498,-0.19240997056131434,-0.8296396640866834,0.7896678966789668,0.9976718394767248,1.0,30/98,28.71%,AP4B1;AQP5;LINC02139;MAOB;TRHDE;MS4A6A;SOX1;RTN4RL2;RPL32P5;C1DP2;RHOT1P3;PMS2P11;LINC02074;CEP250;MTATP8P2;TBX18-AS1;CFAP61-AS1;MEG9;ADGRF5P1;RN7SKP143;RNU6-67P;FAM138C;RNU4ATAC15P;MTND2P22;PRR14;TRAV8-2;SLC28A1;NALF2;THAP3;DNAJB11
prerank,random832,-0.1908044510104081,-0.8289532086671793,0.7702702702702703,0.9975477233095511,1.0,24/98,27.00%,NELL1;RN7SKP25;MYLK2;PTPRN2-AS1;EDRF1-DT;P2RY1;CSTF3-DT;LRRC75B;CPTP;ARNT2;SOX1-OT;MYADML2;RPL21P107;LINC02826;IGHV4-31;RNU6-1309P;OR10G8;RNU6-38P;FAM138C;PPIAP59;BSPH1;PPIAP9;PRKG2-AS1;ZSCAN5B
prerank,random543,-0.19174058432785548,-0.8281462599707996,0.788339670468948,0.9977622422847242,1.0,33/98,31.04%,HCFC1R1;ENTPD1;GRAP;MMRN2;PPM1F;LINC00298;ZFYVE9P1;RPS3AP46;ENTHD1;SORBS1;CR1;TP73-AS3;COX6A2;BTK;FBXO32;CH25H;LINC02535;ALDOA;RNU6-344P;MIR99A;CCNG2P1;OR2T4;GGTLC3;LINC01022;CYP11A1;RPS8P4;METTL26;UBAP1L;PPP1R14C;SULT1C3;RPSAP69;SCG3;HES4
prerank,random988,-0.1934946782577881,-0.8281113827876898,0.7914572864321608,0.9962906234188733,1.0,25/98,21.59%,AIP;SH3TC1;CAPS2;GPAT2;DNASE2B;EDN3;CD300E;CSPG5;CPTP;RN7SL183P;DIRAS1;ATP6AP1-DT;LINC01289;DAPK2;RYR3;IGKV4-1;RAB6B;CLEC4G;RPL7AP28;FCRL2;RPS27AP19;LINC01616;RN7SL341P;TUBBP11;RNU6-723P
prerank,random601,-0.19157312609582927,-0.8276148890278381,0.7851037851037851,0.9957975281674506,1.0,26/98,24.22%,AKAP1;ZNF582-DT;RNU6-760P;CFD;LDLRAD4-AS1;GJB6;TM4SF18;MRGPRF-AS1;ZNF366;LINC00517;IGLV3-10;LINC02930;PARP16;MSMB;PEX5L;CYCSP8;CAMKV;MIR4767;SEC14L3;SCRT2;PARP12;RNA5SP330;RPL32P4;RNU6-200P;OR51C4P;XAGE5
prerank,random299,-0.1931449066586497,-0.8275521916053721,0.7896678966789668,0.9943914579889801,1.0,22/98,19.75%,TKTL1;CIRBP;PNMA8B;ATP2A3;C1QTNF7;IL10RB;CFAP99;GLIPR1L2;UBE2L6;C2CD4C;RNU7-43P;OPN5;FAM131A;GOLGA8B;KCTD7;SLED1;HGFAC;NOXA1;MIR544B;RNU6-2;DLGAP1-AS5;SIX3-AS1
prerank,random324,-0.19222633690857183,-0.8267129899877927,0.7805178791615289,0.9946892734052716,1.0,27/98,25.97%,ITPKB;OR7A5;CD247;AANAT;PRSS3;MAP3K6;IL12A;ATOH7;ITGA8;PCED1B-AS1;PMPCAP1;LINC02098;ISCA1P1;ABCA3P1;MIR4263;RNA5SP304;LINC00519;RNU6-540P;SEC22B2P;LPAR4;LRIT1;LINC01729;LINC01656;IGHJ3P;IGBP1P3;GSG1L2;TRBV15
prerank,random330,-0.19304174229446164,-0.82624835547531,0.7934093789607097,0.9941463013929365,1.0,38/98,36.38%,HDAC5;RNA5SP473;SCGB2B2;GRAP2;TRBV6-5;WHAMMP2;SOX2-OT;ENTREP2;GPR12;SCP2;MPPED1;LINC02877;NTRK3-AS1;PDX1;MIR595;RNA5SP19;MIR4718;CRP;MIR5000;OSTCP5;EML6;RNU6-446P;LY6L;IGLV2-23;LINC02057;DBH;LENG8-AS1;LINC02226;CCT6B;MIR6775;NEK6;LINC01606;SNORA31;SLITRK3;ZNF490;TIMP2;REG1A;LRRC57P1
prerank,random479,-0.1917647086342111,-0.8258964494295653,0.8106796116504854,0.9934179634207898,1.0,29/98,28.75%,DNAH11;LINC01498;RNF125;MIR3667HG;PKN1;TMC7;SPATA1;INO80D-AS2;COL11A1;PYROXD1;LINC02576;BNIP3P28;RN7SL538P;TRBV6-8;GAPDHP66;SPATA21;LINC02696;GSAP;SIGLEC10;AFF4-DT;LINC02180;EPS15P1;SNORA40C;ATXN7L2;ALOX12-AS1;CTAGE13P;CD27-AS1;BPIFB9P;SLC4A4
prerank,random401,-0.19030755626805915,-0.8256280926126367,0.7829268292682927,0.9924708781823846,1.0,17/98,15.71%,CDIPTOSP;KIAA1549L;LINC01558;HIPK1-AS1;NFIA;CLEC14A;CNOT8;LRRC74A;GCNT1;TOMM40P3;RPS10P16;OR5M1;EHMT2-AS1;LINC02576;ENPP7;DYNC2I1;RNU7-123P
prerank,random224,-0.19251659371953886,-0.8254978395701972,0.790167865707434,0.9912376843089078,1.0,21/98,21.19%,PYGM;ATP13A3-DT;APBA1;LINC00924;SLC51B;PPFIA4;GIMAP1;IFITM3P4;SLC28A2;ZBTB45P2;KCNH1-IT1;DNAAF3-AS1;ANKRD20A7P;SYS1-DBNDD2;EPHA5;MYO1H;GH2;LRRC2-AS1;ZNF654;OR5I1;RNU6-176P
prerank,random111,-0.18980348013866183,-0.8254402889074994,0.7957658779576587,0.9898562321674249,1.0,15/98,11.76%,HESX1;TAGAP-AS1;CFAP36;GARNL3;AKR1E2;VOPP1;BNC2-AS1;MARCHF9;TAF1C;CTSF;LETM1P2;PRELID3BP4;MTFP1;RPS23P10;SOX1-OT
prerank,random222,-0.1922898982765934,-0.8254177949520921,0.8017241379310345,0.9883969142917507,1.0,27/98,26.14%,TGFBR3;PIK3R6;UBA7;LINC01644;SLA;RPL23P4;IL17RC;FCN2;EML1;SAT1;FAM30A;LINC00391;MIR148A;KLC2-AS1;RALB;PDE4DIPP3;LPAR4;LINC00319;NBPF5P;MTND5P3;MESTP2;OR13C9;IFNA1;SPATA31A1;GAPDHP74;GSTT4;LDHC
prerank,random926,-0.19097068970020017,-0.8251447077761928,0.7879548306148055,0.9874648664435433,1.0,21/98,17.69%,HIGD1B;SMAD9;PLAT;MAPK11;MIR7152;C12orf54;UBTFL6;PGC;ADGRF5P2;MRGPRX2;OR7E35P;SLC39A12;SLC17A6;HYDIN2;KRT73;NEIL2;PNMA2;C21orf62;DCST2;MT-TK;FOXP1
prerank,random908,0.16211543077564583,0.8236779471237975,0.8365384615384616,1.0,1.0,18/98,16.02%,ID4;FMN1;ALPP;CDK2;GAPDHP37;DCAF12;KRT18P64;SOCS6;OXTR;LINC00900;MSANTD1;OLA1;SMC1A;TMEM53;RHD;CBR3-AS1;BMP7;TSPAN1
prerank,random131,-0.19284347418329878,-0.8233742011106892,0.7935174069627852,0.9896475982810974,1.0,38/98,31.77%,ARGFX;CFD;CAMTA1-AS1;TRBV7-7;LRRK2-DT;ENPP4;TMEM163;NPM1P22;ELDR;RPS26P45;RPSAP47;APOH;SVOP;CLEC4M;MARCKSL1P2;SEZ6;NDUFB4P12;LINC00189;MKRN6P;DSTNP4;KRASP1;DCD;CCT6P4;RPL7P54;RPS6P15;MIR1269B;RGS12;INAFM1;CYP24A1;HOXA9;UBAP1L;RNF180;LINGO1-AS2;PRSS54;MEPCE;FIGLA;ZNF491;OR7E106P
prerank,random440,-0.19143406888112216,-0.8227040712651722,0.8093480934809348,0.989546095848456,1.0,27/98,24.20%,VASH1-DT;CTSG;NFIB;FGFBP2;ELANE;CNDP1;ZFAND2B;RPL31P49;CT45A1;TTBK1;MMP8;SCNN1D;HMGN2P32;RN7SKP125;HMGA1P8;LINC01879;ANK2;IFITM3P2;SPICE1;CRHR1;GBP7;GAS8;MTFR2P2;GUSBP12;MIR548C;OR10D3;BIRC8
