	Tscore	pval
FKBP7	-0.20694031430591261	0.8379974468871211
FKBP8	-0.025046512212837373	0.9802445271905195
FKBP9	0.9897499470973954	0.3333410050144644
FKBP9P1	0.5850887590406905	0.566153482540779
FKBPL	1.7854250711520594	0.08434003872608614
FKRP	-0.8162084952551073	0.42392365749524574
FKTN	-0.6279239681286138	0.5385576861550148
FLACC1	0.12525526260254655	0.9015160365565248
FLAD1	0.34803142552856614	0.73091074480985
FLCN	2.4118188114551775	0.023170015132663528
FLG		
FLG-AS1	0.618072647631304	0.5423514185593049
FLG2		
FLI1	0.8185234835015983	0.42026422477653047
FLII	-0.3094986459109164	0.7599911924222775
FLNA	0.533642479806985	0.5975228831915679
FLNB	-0.46943773718919735	0.6472739244565777
FLNB-AS1	-0.8442490073969815	0.4176485806448358
FLNC	-0.44428837198750254	0.6650534133899471
FLNC-AS1	-0.16007748835410995	0.8743884597980741
FLOT1	2.003320981987221	0.05539894001080975
FLOT2	2.0614044234921325	0.04826178933132811
FLRT1		
FLRT2	-0.6380034938382231	0.5368971170913563
FLRT3		
FLT1	-2.382811775950909	0.029461476905371178
FLT1P1	0.7298125248375813	0.4726536335729795
FLT3	2.393139384624518	0.025077063961485672
FLT3LG	-1.6384797401377804	0.12562467665344557
FLT4	-1.6470902735734338	0.12971993304042428
FLVCR1	-0.24118728909651538	0.8133327601951055
FLVCR1-DT	-0.933412381440441	0.36268767909548894
FLVCR2	2.2656515768769423	0.030913847738257755
FLYWCH1	-1.2150944774577472	0.24936101182725803
FLYWCH1P1		
FLYWCH2	-0.6081318946755573	0.5513264861809468
FMC1	1.4691306425766053	0.15243000728875622
FMC1-LUC7L2	0.5031061666255655	0.6186450203552739
FMN1	-0.2846012464865972	0.7798252236408951
FMN2		
FMNL1	2.3201427332380127	0.027693238081738472
FMNL2	0.7461179525137308	0.46176740430392693
FMNL3	-1.906468379103079	0.07796368712144086
FMO1	-0.19775749827801062	0.8446219579891772
FMO10P		
FMO11P		
FMO2	1.4037390410939652	0.17501225315239458
FMO3		
FMO4	-1.7121120461605652	0.0992245745552783
FMO5	0.8921210316902045	0.38243068931609614
FMO6P		
FMO7P		
FMO8P		
FMO9P		
FMOD	-1.1816548015272583	0.26724861474759287
FMR1	1.8596872212747801	0.072908416810369
FMR1-AS1	1.3881521141916797	0.17964264197100238
FMR1-IT1	0.9539583447082729	0.3518663094340909
FMR1NB	1.0000000000000002	0.32869468323646356
FN1	1.8482231264221058	0.07852267449823125
FN3K	-0.5577703264647461	0.5812948170731264
FN3KRP	-0.20902262306106262	0.836554383251996
FNBP1	-1.8204083582477104	0.0897762234226677
FNBP1L	-0.26758606978007904	0.792202292899327
FNBP1P1	1.166796153199695	0.2524843297383431
FNBP4	-1.7078452648124076	0.10819367973762593
FNDC1	1.4357650970794162	0.16579838783037215
FNDC1-IT1		
FNDC10	-1.2819237503466554	0.2194800055624151
FNDC11	-1.9617243801440123	0.06453500528316901
FNDC3A	1.1707898256190956	0.2510255941773122
FNDC3B	3.878084691235347	0.0006100456090843597
FNDC3CP	1.0	0.32869468323646367
FNDC4	1.096380193545096	0.28514442922855676
FNDC5	1.9277057303219416	0.0675255463267315
FNDC7	1.2892907007811019	0.21022965202904043
FNDC8	1.4182715723279387	0.1707816127183876
FNDC9		
FNIP1	-0.2664455098884079	0.7917341135609995
FNIP2	0.5163060426488894	0.6103599228094179
FNTA	-0.20305252353220946	0.8412252850770918
FNTAP2	1.0000000000000002	0.32869468323646356
FNTB	2.1571246347993305	0.039631632891639734
FO082796.1	-0.564088287444588	0.5850401127766884
FO082796.2		
FO082814.1		
FO082842.1		
FO393400.1	1.0000000000000002	0.32869468323646356
FO393401.1		
FO393408.1		
FO393409.1		
FO393410.1		
FO393411.1	0.9512238294338795	0.35002254690106505
FO393412.1		
FO393413.1		
FO393414.1		
FO393414.2		
FO393414.3	1.2436195935493042	0.22422745813746392
FO393415.1		
FO393415.2		
FO393415.3		
FO393418.1	1.5311612572300837	0.1362825787430086
FO393419.1		
FO393419.2		
FO393419.3	0.29931566043389163	0.7671645529355637
FO393422.1		
FO538757.1	-0.23953123507849508	0.8140830356046743
FO624990.1		
FO680682.1	-0.8426328266440936	0.42068284929319966
FO681485.1	0.37177590322951903	0.7148303640155107
FO681491.1	1.0000000000000002	0.32869468323646356
FO681491.2		
FO681492.1	-0.41053358825137076	0.6893234993625519
FO681548.1	-0.49656353316142104	0.6278714687618403
FO704657.1	0.6855142695045812	0.4991385104740429
FOCAD	-0.15274849224160908	0.8800796316865301
FOCAD-AS1		
FOLH1	1.0000000000000002	0.32869468323646356
FOLH1B		
FOLR1	1.747529674738989	0.09515419414267995
FOLR2	-1.1185780717532672	0.28729527472589866
FOLR3	2.182376495833873	0.03902658205380274
FOPNL	0.11895425113416477	0.906219382363056
FOS	2.1261167368213862	0.042760566242115945
FOSB	-1.6434875207685236	0.1232064011068013
FOSL1	2.363336926592912	0.024945750807463682
FOSL1P1	0.9570349939681907	0.34620440705878064
FOSL2	2.9673835650255853	0.005849801923838198
FOXA1		
FOXA2		
FOXA3	-1.129879155203316	0.28664906331165974
FOXB1	0.5718372307834348	0.5724082275809095
FOXB2		
FOXC1	1.8000402220339817	0.08518034950012181
FOXC2		
FOXC2-AS1		
FOXCUT		
FOXD1	1.3549359521917035	0.1874028651664495
FOXD1-AS1		
FOXD2	-0.5474740430827041	0.5886876740015146
FOXD2-AS1	2.049673723621283	0.049319657067833096
FOXD3	1.0000000000000002	0.32869468323646356
FOXD3-AS1	1.9009067254374945	0.07112738104193211
FOXD4	0.3178029729080142	0.7535683992916431
FOXD4L1	1.8772400637877982	0.07135336191963484
FOXD4L3	2.0338489840652416	0.05096727968338696
FOXD4L4	0.022157360443813834	0.9825910260801861
FOXD4L5	0.44228929564788483	0.6614913130099168
FOXD4L6	1.1804431676765497	0.24753244112822798
FOXE1		
FOXE3	1.2798885985181465	0.2143544309171424
FOXF1		
FOXF2		
FOXG1		
FOXG1-AS1		
FOXH1	1.470746849005845	0.16008578908064244
FOXI1	-2.29221439839562	0.04319044875678481
FOXI2		
FOXI3	1.0000000000000002	0.32869468323646356
FOXJ1	-1.9574643214540581	0.07827315774325896
FOXJ2	-2.92534580514366	0.008958390987782469
FOXJ3	-0.8867540298070508	0.39073106238697686
FOXK1	-1.796760834747302	0.09432933443021087
FOXK2	0.4617134179194061	0.6483858567766478
FOXL1		
FOXL2		
FOXL2NB	1.0000000000000002	0.32869468323646356
FOXM1	4.829510945665516	5.535878700344304e-05
FOXN1		
FOXN2	1.454729257825384	0.15650251989654007
FOXN3	-1.7786044380572625	0.09142129686149023
FOXN3-AS1	2.9952838656098963	0.007507729966212792
FOXN3-AS2		
FOXN3P1	1.0000000000000002	0.32869468323646356
FOXN4		
FOXO1	-1.6187118657456177	0.12493107673737981
FOXO1B		
FOXO3	-0.7781415030243755	0.4482606577089008
FOXO3B	-0.5737249930830828	0.572611188790333
FOXO4	0.245669421442991	0.8080775951481483
FOXO6	-0.7069439424606949	0.49054927001850956
FOXO6-AS1		
FOXP1	-1.9766283233179163	0.06250255729848227
FOXP1-AS1	1.0000000000000002	0.32869468323646356
FOXP1-IT1	1.5844595671402437	0.12420480502200681
FOXP2		
FOXP3	-1.9508586487680033	0.06364215654735515
FOXP4	-0.7114817793544364	0.48297417030461753
FOXP4-AS1	-1.2456821978060995	0.24433314386747926
FOXQ1	-0.9453483293449485	0.3669157675223965
FOXR1		
FOXR2		
FOXRED1	2.1242894342176397	0.0422024325621485
FOXRED2	-1.7393349467913797	0.10808216917334929
FOXS1		
FP236240.1		
FP236240.2		
FP236240.3		
FP236241.1		
FP236241.2	1.3740718301804362	0.18390893307160078
FP236315.1		
FP236315.2		
FP236315.3		
FP236383.1	-0.9398790618407419	0.36822653499875146
FP236383.10		
FP236383.11	-0.9053574604251854	0.3884957154038071
FP236383.12		
FP236383.13	-0.0770099220841506	0.9395479307896637
FP236383.2		
FP236383.3	0.9979487005889051	0.3288283713170165
FP236383.4	-0.9419038131243668	0.36669453086317183
FP236383.5	-0.4415841274395247	0.6633531283328633
FP236383.6	1.0000000000000002	0.32869468323646356
FP236383.7	-0.6340116545597306	0.5340039810822728
FP236383.8	1.0000000000000002	0.32869468323646356
FP236383.9	1.4491376746189442	0.1620687119391624
FP325311.1	-0.5832811072368902	0.568277189272608
FP325313.1		
FP325313.2		
FP325313.3		
FP325317.1		
FP325317.2		
FP325318.1		
FP325330.1		
FP325330.2		
FP325330.3		
FP325331.1	1.3581346584488032	0.18883451607769405
FP325332.1	-0.21842645107235	0.8301190668813438
FP325335.1		
FP326651.1		
FP326651.2	-0.8936234409628737	0.3946416791744315
FP475955.1		
FP475955.2		
FP475955.3		
FP475955.4		
FP565171.1		
FP565260.1	0.38622837834623125	0.7061123461368364
FP565260.2	0.9111115701287124	0.3721607288512737
FP565260.3	-1.0319485164131943	0.32282931916334934
FP565260.4		
FP565260.5		
FP565260.6	1.2643572042953852	0.21624624023732486
FP671120.1		
FP671120.10	0.29106721050084683	0.7741015702318516
FP671120.11	-0.22694953922578073	0.8244070209193362
FP671120.12	1.9522067285795093	0.064374356356101
FP671120.2	1.9993458275956946	0.05486493011648083
FP671120.3	1.8209309360006523	0.08289751751085356
FP671120.4	-0.46396289250882244	0.6490143759469251
FP671120.5	-2.657112400435102	0.023204317093253764
FP671120.6		
FP671120.7	-0.10758168486938663	0.9153073298202248
FP671120.8	-0.4448173657423995	0.660281935979526
FP671120.9		
FP700107.1	1.122913186850994	0.2741488270253817
FP700111.1		
FP700111.2	0.5125764181567489	0.6123386075335715
FP700111.3	-1.0	0.34343639613791355
FP885535.1		
FP885919.1		
FPGS	-0.6391960296630003	0.5314586853130968
FPGT	1.3660189489097219	0.1820876840436088
FPGT-TNNI3K	-0.8742913606414647	0.3993459288347374
FPR1	1.8229754922246109	0.08193964864273622
FPR2	1.2994262889816062	0.20780476768720688
FPR3	0.4650956849581147	0.6455332574769488
FRA10AC1	-1.309608911128457	0.21392271192347725
FRAS1	-0.40692535682855413	0.6910149612325469
FRAT1	1.076759216607867	0.29309149513740335
FRAT2	1.3928827254154377	0.17733047190705953
FREM1	0.008183125219215768	0.9935479588248157
FREM2	-0.9999999999999998	0.34343639613791366
FREM2-AS1		
FREM3	1.0	0.32869468323646367
FRG1	-0.06916864136843781	0.9456520990797074
FRG1-DT	-0.2508357306071405	0.804607736860575
FRG1BP	-0.8687614002911438	0.3966720995377123
FRG1CP	0.8599373807572247	0.39720896316868826
FRG1DP	-0.2793775966015174	0.7838541171946891
FRG1EP	-0.4071367769995576	0.6869689706526779
FRG1FP	1.0304142304607715	0.31130626816742657
FRG1GP	-0.04384667774851441	0.9653766423354601
FRG1HP	-0.4807696675370874	0.6374173763314825
FRG1JP	1.7965527940632937	0.08262514640032198
FRG1KP	0.060734356188938535	0.9524458795827101
FRG2		
FRG2B		
FRG2C		
FRG2DP		
FRG2EP		
FRG2FP		
FRG2GP		
FRG2HP		
FRG2IP		
FRG2JP		
FRG2KP	-0.9999999999999998	0.34343639613791366
FRG2LP		
FRG2MP		
FRGCA	1.4474329494305007	0.16181734724553642
FRK	1.5964158885830437	0.1253356640406176
FRMD1		
FRMD3	3.615588490306063	0.001124501068385876
FRMD4A	0.9262574829804933	0.3629137526266618
FRMD4B	2.803621152777032	0.008788848795376353
FRMD5		
FRMD6	-1.662199326141229	0.12433399730039706
FRMD6-AS1	1.7535011578119748	0.09230628289833173
FRMD6-AS2		
FRMD7		
FRMD8	-1.2208494134500383	0.23452719054008994
FRMD8P1	0.29106721050084694	0.7741015702318514
FRMPD1	-0.7671092867181448	0.46101714708218766
FRMPD2	1.0000000000000002	0.32869468323646356
FRMPD2B	1.0000000000000002	0.32869468323646356
FRMPD3	1.065236600864389	0.295327899802808
FRMPD3-AS1		
FRMPD4		
FRMPD4-AS1		
FRRS1	0.8836340572058662	0.38545191067923923
FRRS1L	-0.8268381414698465	0.4286537643771907
FRS2	-0.6298968575472529	0.5389886319525468
FRS3	-0.6078548480672715	0.5487416050368724
FRY	-1.8427474622677187	0.08526521923170574
FRY-AS1	1.329010648849307	0.19425143145946502
FRYL	0.2858020803335533	0.7778414876554065
FRZB	1.5784566588059408	0.1294064590432612
FSBP	-1.4153133672836535	0.17502485028783746
FSCB		
FSCN1	-1.6748876287399397	0.11322940831313175
FSCN1P1	1.0000000000000002	0.32869468323646356
FSCN2	0.002013198526509354	0.9984201954323355
FSCN3	-0.6488560135003595	0.5227955842292908
FSD1	1.0528042414303131	0.3028846774209787
FSD1L	2.1155441120796765	0.043859745232000924
FSD2	1.6145630468461931	0.12125930520723514
FSHB		
FSHR		
FSIP1	-0.01046787453879547	0.9917337602537633
FSIP2	-1.7643113707037692	0.11150214971077381
FSIP2-AS1	0.6853830280999738	0.4996108321969708
FSIP2-AS2		
FST	1.2707727350495188	0.2141106755502548
FSTL1	0.3688699462648582	0.7167814179942575
FSTL3	3.28177956874711	0.002681188365505767
FSTL4	0.7673801882539356	0.4500971319101714
FSTL5		
FTCD	-0.9675042071535741	0.35801660831741267
FTCD-AS1		
FTCDNL1	-0.046130257088539274	0.963918344534461
FTH1	-0.08457825462586167	0.933470958180995
FTH1P1	-0.4999461652771499	0.6245380949219979
FTH1P10	0.16762827640410513	0.8685939731504801
FTH1P11	-0.6814985076710868	0.5029539044991453
FTH1P12	0.7832578689067872	0.4447218373518068
FTH1P14		
FTH1P15	-1.3919760023368823	0.18923390550789518
FTH1P16	0.980342512298612	0.3378174206829381
FTH1P19		
FTH1P2	0.12708571009594008	0.9001843872794816
FTH1P20	0.6408790349928577	0.5285529384907834
FTH1P21		
FTH1P22	-0.9672103744306575	0.3459245201469231
FTH1P23	0.37441558608333736	0.7129870933172344
FTH1P24		
FTH1P25	1.5512092057488567	0.1357923584752859
FTH1P26		
FTH1P27		
FTH1P3	-2.0937799012520983	0.051633571502403275
FTH1P4	-0.3931293970223532	0.7003951034837095
FTH1P5	0.8069393462733996	0.42640650870565744
FTH1P6		
FTH1P7	-0.04918039867417657	0.961413995237633
FTH1P8	0.06763771827068984	0.9467801806960359
FTH1P9		
FTHL17		
FTHL18		
FTL	0.988366125147708	0.33108099664880364
FTLP1	1.0000000000000002	0.32869468323646356
FTLP10		
FTLP12	-1.0	0.34343639613791355
FTLP13		
FTLP14	1.0599593721183898	0.30120278544233964
FTLP15		
FTLP16		
FTLP17	-0.11531153317604763	0.9095915632144838
FTLP18		
FTLP19		
FTLP2	0.7118751511641794	0.4841864475248151
FTLP3	0.12829479298706753	0.8993255153576991
FTLP4		
FTLP5	1.0000000000000002	0.32869468323646356
FTLP6		
FTLP8		
FTMT		
FTO	-1.088962966663211	0.291015373157248
FTOP1	-1.0873266499847711	0.30430214223871954
FTSJ1	0.0065773611646012895	0.9948164706091158
FTSJ3	0.5109624860540488	0.6157968655593347
FTX	0.5021165198361771	0.6201356114772074
FUBP1	0.4640183722300304	0.6492952109025701
FUBP3	-1.0382487467416885	0.3135811793867639
FUCA1	-0.3297307594380311	0.7444711735449363
FUCA1P1		
FUCA2	1.4090694454464572	0.17407057548474092
FUNDC1	-1.8573026581807042	0.0761738010433793
FUNDC2	-0.14905191291516287	0.8832670149988049
FUNDC2P1	-0.10531384852025095	0.9175837736907293
FUNDC2P2	-0.9823673693825877	0.35157284592101146
FUNDC2P3	1.0000000000000002	0.32869468323646356
FUNDC2P4	1.2590804998620788	0.21920431849314992
FUOM	-0.6254592176007134	0.5391297299038464
FURIN	0.7205991439244426	0.48249522156054625
FUS	-1.3164386803491908	0.20790022854900353
FUT1	-1.1295032817775592	0.27590566909737163
FUT10	-0.9058167870602675	0.3775686858113061
FUT11	1.1497568446406479	0.2596484411621755
FUT2		
FUT3	2.1470366962098493	0.04301731282498455
FUT4	2.1789046995498413	0.03776861684061002
FUT5	-0.5680710829760043	0.5809527364717402
FUT6	-0.9482862943174019	0.3676271993030449
FUT7	2.1431966248041396	0.04068481069621941
FUT8	0.18089562582158292	0.8581450534681694
FUT8-AS1	0.48144125654815495	0.6348025356283367
FUT9		
FUZ	-3.283111612992926	0.003414841979798934
FXN	-0.7092101963049543	0.4872115570253852
FXNP1		
FXNP2	-0.5469141104851727	0.5943653559582727
FXR1	-0.26946067543692076	0.7902173672448498
FXR2	0.9194215675566356	0.3672175448005278
FXYD1	1.0675864022631867	0.2968401625678947
FXYD2	-1.518626608438404	0.15287342474626714
FXYD3		
FXYD4	1.0000000000000002	0.32869468323646356
FXYD5	-2.210200435464071	0.042373495039388046
FXYD6	1.5039895877922633	0.14315357400012677
FXYD6-FXYD2		
FXYD6P1		
FXYD6P2	1.0000000000000002	0.32869468323646356
FXYD6P3		
FXYD7	-4.480684417626644	0.0008108611994285411
FYB1	1.2376623750172915	0.22640515572583217
FYB2		
FYCO1	-0.9010987619481059	0.3778698737468994
FYN	-0.7135881395141714	0.48303636361193747
FYTTD1	-0.24345711527843217	0.8102469348734384
FYTTD1P1		
FZD1	0.09532628809362337	0.9250607377429989
FZD10		
FZD10-AS1		
FZD2	1.8463358238685685	0.0812896495888666
FZD3	-0.5218909746248771	0.608994864182456
FZD4	-0.25254046545216946	0.804630303840523
FZD4-DT		
FZD5	1.3911034248879843	0.18287704810487956
FZD6	-1.957786841789186	0.06506537361034613
FZD7	0.22745059159490771	0.8216163986084163
FZD8	-0.4300459369523086	0.6738237007858559
FZD9	0.6509584097847027	0.5204286922061181
FZR1	-0.6932511282226701	0.49809015067796203
G0S2	3.999669143188076	0.00048410408790854135
G2E3	-0.66398582750748	0.5148918705813964
G2E3-AS1		
G3BP1	-1.1910930776655138	0.2528979653087907
G3BP2	-0.3124919015997117	0.7579371569862411
G6PC		
G6PC2		
G6PC3	0.6339969348530551	0.5336550853345909
G6PD	0.548592844213914	0.5884731420157563
GAA	0.2660738738028973	0.7924364020641915
GAB1	1.0086004595513638	0.3212335838211074
GAB2	0.4724832172396249	0.6427764905764595
GAB3	0.26214190613740856	0.7951753609514074
GAB4	-0.5094314011998635	0.6199045573358399
GABARAP	-0.18979218077681234	0.8512564219652615
GABARAPL1	0.1749463567939142	0.8622990401845739
GABARAPL2	-0.43300551052670405	0.6713103865031598
GABARAPL3	1.0000000000000002	0.32869468323646356
GABBR1	-0.5851381269882173	0.5674550831724052
GABBR2	-0.9999999999999998	0.34343639613791366
GABPA	0.19819013128167492	0.8443396324649183
GABPAP	1.491515977695657	0.14668799688245854
GABPB1	0.2896029331465996	0.775121465048981
GABPB1-AS1	-1.2208714344227014	0.24009869275645168
GABPB1-IT1	-0.36134638814773845	0.7207387645239125
GABPB2	-1.4936068889345597	0.15654464327731388
GABRA1		
GABRA2		
GABRA3		
GABRA4	1.0000000000000002	0.32869468323646356
GABRA5		
GABRA6		
GABRB1	-0.7903381454418079	0.44823986332963317
GABRB2	-1.1622558770873743	0.2750240924844125
GABRB3	1.689255266305029	0.10596452061379534
GABRD	1.8510306697038428	0.07803319367753135
GABRE	1.426010534640263	0.16856242654760065
GABRG1		
GABRG2		
GABRG3		
GABRG3-AS1	1.0000000000000002	0.32869468323646356
GABRP		
GABRQ		
GABRR1		
GABRR2	1.519706607738774	0.13905495767521137
GABRR3	1.0000000000000002	0.32869468323646356
GACAT1		
GACAT2	1.0000000000000002	0.32869468323646356
GACAT3	1.0000000000000002	0.32869468323646356
GAD1	1.4915002230935728	0.15070026274327725
GAD2		
GADD45A	1.4874605856162784	0.14734858825101552
GADD45B	4.799332132098595	4.8080103165108794e-05
GADD45G	2.158025897027988	0.04279508131391246
GADD45GIP1	1.4317378131330813	0.1680787253811509
GADL1		
GAGE1		
GAGE10	-0.7312717998011702	0.47737657419874824
GAGE12B		
GAGE12C		
GAGE12D		
GAGE12E		
GAGE12F		
GAGE12G		
GAGE12H		
GAGE12J		
GAGE13		
GAGE2A		
GAGE2E		
GAK	2.465242859970166	0.020617293499476774
GAL	1.8265695645746791	0.08181980478609753
GAL3ST1	-0.7150341228655284	0.4848221320596512
GAL3ST2	-0.7267288540742411	0.47936981669640566
GAL3ST3	1.1389895949029984	0.2675341099835278
GAL3ST4	-2.619796058437186	0.024299271835262516
GALC	1.5043342557388157	0.14375639357789743
GALE	2.1544726838885238	0.042714343697790515
GALK1	2.6089940627524824	0.014274618349055107
GALK2	0.8470565045373967	0.40590429358411806
GALM	3.2065814384770186	0.004099268234264201
GALNS	0.8995158803252818	0.3805672445328442
GALNT1	-0.6017222853268821	0.5519014055528684
GALNT10	-0.07441997920165355	0.941300064041393
GALNT11	-1.0058305832878913	0.32805578915497857
GALNT12	-1.9146996038983568	0.07618045385052212
GALNT13	-0.851848762382087	0.41557407232811505
GALNT14	3.1619368508194556	0.003607244825965107
GALNT15	-0.49656353316142104	0.6278714687618403
GALNT16	1.7994828940924632	0.08632893152177014
GALNT17		
GALNT18	2.244919602658079	0.035671239567418085
GALNT2	1.1231173244808754	0.27072933427160506
GALNT3	1.610840634482661	0.11776482576183928
GALNT4	0.6649683158516013	0.514836634375815
GALNT5	-0.8676339258481807	0.4040227146317057
GALNT6	-0.9899206140442749	0.3313348066656435
GALNT7	0.9893263471938659	0.3304539751437715
GALNT8	-1.4800693848309732	0.1657958267992059
GALNT9	1.3378495166894067	0.19278676287287805
GALNTL5		
GALNTL6	0.318627462373799	0.7534701711373224
GALP		
GALR1	-0.7821782178217821	0.4527004304427745
GALR2	3.6087748355852693	0.0016489344418178667
GALR3	1.740908522417933e-17	1.0
GALT	-1.7584730368428452	0.09788075550658759
GAMT	-1.734890590281302	0.10841864827221008
GAMTP2		
GAN	1.3948019640329423	0.18038053372657645
GANAB	-0.2904859131297068	0.7747794880797881
GANC	0.41966000506045564	0.6797605548130143
GAP43		
GAPDH	1.0336645344070419	0.3118811205252768
GAPDHP1	1.7792205547135165	0.09206291471738832
GAPDHP14	1.9511158805166355	0.06414955808296884
GAPDHP15		
GAPDHP16		
GAPDHP17		
GAPDHP19		
GAPDHP2	-0.0770099220841506	0.9395479307896637
GAPDHP20		
GAPDHP21		
GAPDHP22	-5.800808896947154e-18	1.0
GAPDHP23	1.0000000000000002	0.32869468323646356
GAPDHP24		
GAPDHP25		
GAPDHP26		
GAPDHP27		
GAPDHP28		
GAPDHP29		
GAPDHP31		
GAPDHP32	-0.9203702499513287	0.3763386686192157
GAPDHP33	1.7936561634458388	0.08728213071420862
GAPDHP34		
GAPDHP35	-0.2522847619199623	0.803719183546996
GAPDHP36		
GAPDHP37	0.06928071268270028	0.9455097693989005
GAPDHP38	0.31538526816605883	0.7547484650826959
GAPDHP39		
GAPDHP40	1.6893345488406128	0.10154094068609937
GAPDHP41		
GAPDHP42		
GAPDHP44	1.0000000000000002	0.32869468323646356
GAPDHP45		
GAPDHP46		
GAPDHP47	-1.8695937844475796	0.09419645537578072
GAPDHP48		
GAPDHP49		
GAPDHP50		
GAPDHP51		
GAPDHP52	-1.0	0.34343639613791355
GAPDHP53		
GAPDHP54		
GAPDHP55		
GAPDHP56		
GAPDHP57		
GAPDHP58		
GAPDHP59		
GAPDHP60	-1.2346046464726803	0.24439113253609174
GAPDHP61	1.2782823489701953	0.21509836146018754
GAPDHP62	-0.6557675692527396	0.5236160160231753
GAPDHP63	1.422240160910414	0.165803642996352
GAPDHP64		
GAPDHP65	1.3016051960927388	0.20365844435713396
GAPDHP66		
GAPDHP67		
GAPDHP68		
GAPDHP69	1.1656788077961329	0.255494201046403
GAPDHP70	1.4599916471763934	0.15780409894270647
GAPDHP71	0.21908641484598568	0.8281569074055217
GAPDHP72	0.0786711860888443	0.9383575286101573
GAPDHP73	1.0000000000000002	0.32869468323646356
GAPDHP74		
GAPDHP75		
GAPDHP76	0.7939114881349509	0.4343093734939357
GAPDHS	-0.2261368798338825	0.8241068921675474
GAPLINC	1.0000000000000002	0.32869468323646356
GAPT	0.9853317666757914	0.3323905516591348
GAPVD1	-0.05358348510505172	0.9576246593283078
GAR1	-0.3659681934164589	0.7206427555027811
GAREM1	0.5148332758347592	0.6123348464174758
GAREM2	-0.9348907460669252	0.36750109307173007
GARNL3	1.2466281352060404	0.22802103622369488
GARS-DT	1.34153471916323	0.1908387159062142
GARS1	0.18923358559038783	0.8526301592567345
GARS1P1		
GART	1.0179592663474728	0.3230335574692006
GAS1	-0.9075585170011413	0.38404680559278837
GAS1RR	2.5114859738086124	0.019513359288204808
GAS2	-0.09856043773917744	0.9226939450275209
GAS2L1	2.5885704792387223	0.015648965277011533
GAS2L1P1		
GAS2L1P2	0.26754306022853336	0.7908836565838184
GAS2L2	-1.4519874247710098	0.17539962307978785
GAS2L3	0.5360892571530885	0.5974339743674005
GAS5	-0.23843212315876863	0.8132403599755368
GAS5-AS1	0.46227317999892137	0.6483328606106351
GAS6	4.049737501453702	0.0003356536338594241
GAS6-AS1	-1.0299116350709423	0.3164564956774296
GAS6-DT	-0.4050947374037672	0.6933285694414892
GAS8	0.6848813027537317	0.5033891164145515
GAS8-AS1	1.1229131868509938	0.2741488270253818
GASAL1	2.036882308590333	0.053425877382002065
GASK1A	-0.39118696412118814	0.7029325779973923
GASK1B	0.8437265248621496	0.40600139416437553
GAST	1.0000000000000002	0.32869468323646356
GATA1	-0.4230923823928879	0.6774785535107251
GATA2	-1.9049922823372785	0.08745152821806838
GATA2-AS1	-0.854401750388995	0.4095958753759644
GATA3	-1.9440279728329515	0.06503054764379289
GATA3-AS1	1.8092032788161094	0.08047596370060482
GATA4		
GATA5	-0.9999999999999998	0.34343639613791366
GATA6	-0.1894018853151361	0.8520690272996446
GATA6-AS1	-1.0	0.34343639613791355
GATAD1	-0.012365857470517772	0.9902800665953102
GATAD2A	0.5593241071595473	0.5808955358897705
GATAD2B	-0.6081249968954712	0.5506180757963153
GATB	0.841188027473355	0.40767677136659375
GATC	-0.7192787685990041	0.480531832382617
GATD1	-1.6406625963585482	0.1206664171496752
GATD3A	-1.5478931842498895	0.15051153743506138
GATD3B	1.1926874339300246	0.25102756569674045
GATM	-1.6300890787553333	0.13044335720296427
GAU1		
GBA	3.5017648932520093	0.001600677665726153
GBA2	1.1154707028224207	0.27704142295246326
GBA3		
GBAP1	-0.6005069790548422	0.5608496203593392
GBE1	-1.2096462438288762	0.2400733045613686
GBF1	0.2996651714757625	0.7684386648131439
GBGT1	0.7114434738646414	0.48268913215809583
GBP1	3.601477280306789	0.0013060825732919177
GBP1P1	3.421805620673857	0.002504241658040839
GBP2	3.0148466632551165	0.005851410446865354
GBP3	2.951208241597659	0.006207149479297025
GBP4	2.628287358989965	0.013617213094517676
GBP5	2.0190098581244893	0.05251195291379187
GBP6	2.264220739416454	0.03138588670675854
GBP7	-0.026059132380564124	0.9795357178417687
GBX1		
GBX2		
GC		
GCA	1.5144318141827346	0.14039467364921865
GCAT	-0.3412139493095945	0.7366073891437281
GCC1	1.7365525158057182	0.09542499065425933
GCC2	-0.8722461049015837	0.39313510331842016
GCC2-AS1	-0.39460069558338884	0.6985728601872465
GCDH	-0.03378895990484024	0.9734576745375283
GCFC2	-1.0481754283150155	0.31181559898520683
GCG	1.1389895949029984	0.2675341099835278
GCGR	1.0000000000000002	0.32869468323646356
GCH1	3.6513110277826697	0.0010931917252382799
GCHFR	-0.618093835879202	0.5445033438595756
GCK	-0.8366535840252175	0.41537704854158697
GCKR	1.706766428411572	0.09855909932267785
GCLC	-0.9859573486515515	0.33712731733914225
GCLM	1.2709659391375723	0.21354935691390248
GCM1	-1.0096100736407427	0.32078038157018385
GCM2		
GCN1	-0.7395621852208918	0.4712391184910274
GCNA	1.0640022872512382	0.29743927769917516
GCNAP1	1.0000000000000002	0.32869468323646356
GCNT1	2.3438805176037483	0.025901206897096764
GCNT1P1		
GCNT1P2		
GCNT1P3	-0.033711314767227246	0.9733504742952994
GCNT1P4		
GCNT1P5	1.4182715723279382	0.1707816127183879
